"entity_id"
"sensor.browser_mod_14f4c485_6b30afe3_browser_path"
"sensor.browser_mod_14f4c485_6b30afe3_browser_visibility"
"sensor.browser_mod_14f4c485_6b30afe3_browser_useragent"
"sensor.browser_mod_14f4c485_6b30afe3_browser_user"
"binary_sensor.browser_mod_14f4c485_6b30afe3_browser_fullykiosk"
"sensor.browser_mod_14f4c485_6b30afe3_browser_width"
"sensor.browser_mod_14f4c485_6b30afe3_browser_height"
"binary_sensor.browser_mod_14f4c485_6b30afe3_browser_dark_mode"
"binary_sensor.browser_mod_14f4c485_6b30afe3"
"sensor.browser_mod_14f4c485_6b30afe3_panel"
"sensor.browser_mod_0633da02_5e5fb063_browser_path"
"sensor.browser_mod_0633da02_5e5fb063_browser_visibility"
"sensor.browser_mod_0633da02_5e5fb063_browser_useragent"
"sensor.browser_mod_0633da02_5e5fb063_browser_user"
"binary_sensor.browser_mod_0633da02_5e5fb063_browser_fullykiosk"
"sensor.browser_mod_0633da02_5e5fb063_browser_width"
"sensor.browser_mod_0633da02_5e5fb063_browser_height"
"binary_sensor.browser_mod_0633da02_5e5fb063_browser_dark_mode"
"binary_sensor.browser_mod_0633da02_5e5fb063"
"sensor.browser_mod_0633da02_5e5fb063_panel"
"sensor.firehd8_browser_path"
"sensor.firehd8_browser_visibility"
"sensor.firehd8_browser_useragent"
"sensor.firehd8_browser_user"
"binary_sensor.firehd8_browser_fullykiosk"
"sensor.firehd8_browser_width"
"sensor.firehd8_browser_height"
"binary_sensor.firehd8_browser_dark_mode"
"binary_sensor.firehd8"
"sensor.firehd8_panel"
"sensor.firehd8_browser_battery"
"binary_sensor.firehd8_browser_charging"
"binary_sensor.tapo_c120_noise"
"sensor.tapo_c120_network_ssid"
"sensor.tapo_c120_link_type"
"sensor.tapo_c120_rssi"
"sensor.tapo_c120_disk_1_disk_name"
"sensor.tapo_c120_disk_1_rw_attr"
"sensor.tapo_c120_disk_1_status"
"sensor.tapo_c120_disk_1_detect_status"
"sensor.tapo_c120_disk_1_write_protect"
"sensor.tapo_c120_disk_1_percent"
"sensor.tapo_c120_disk_1_type"
"sensor.tapo_c120_disk_1_record_duration"
"sensor.tapo_c120_disk_1_record_free_duration"
"sensor.tapo_c120_disk_1_record_start_time"
"sensor.tapo_c120_disk_1_loop_record_status"
"sensor.tapo_c120_disk_1_total_space"
"sensor.tapo_c120_disk_1_total_space_accurate"
"sensor.tapo_c120_disk_1_free_space"
"sensor.tapo_c120_disk_1_free_space_accurate"
"sensor.tapo_c120_disk_1_video_total_space"
"sensor.tapo_c120_disk_1_video_total_space_accurate"
"sensor.tapo_c120_disk_1_video_free_space"
"sensor.tapo_c120_disk_1_video_free_space_accurate"
"sensor.tapo_c120_disk_1_picture_total_space"
"sensor.tapo_c120_disk_1_picture_total_space_accurate"
"sensor.tapo_c120_disk_1_picture_free_space"
"sensor.tapo_c120_disk_1_picture_free_space_accurate"
"sensor.tapo_c120_disk_1_crossline_total_space"
"sensor.tapo_c120_disk_1_crossline_total_space_accurate"
"sensor.tapo_c120_disk_1_crossline_free_space"
"sensor.tapo_c120_disk_1_crossline_free_space_accurate"
"sensor.tapo_c120_disk_1_msg_push_total_space"
"sensor.tapo_c120_disk_1_msg_push_total_space_accurate"
"sensor.tapo_c120_disk_1_msg_push_free_space"
"sensor.tapo_c120_disk_1_msg_push_free_space_accurate"
"sensor.tapo_c120_recordings_synchronization"
"binary_sensor.tapo_c120_cell_motion_detection"
"binary_sensor.tapo_c120_motion_alarm"
"binary_sensor.tapo_c120_person_detection"
"sensor.browser_mod_0580196b_0694cb94_panel"
"sensor.browser_mod_a4f8a6b4_d1066dda_browser_path"
"sensor.browser_mod_a4f8a6b4_d1066dda_browser_visibility"
"sensor.browser_mod_a4f8a6b4_d1066dda_browser_useragent"
"sensor.browser_mod_a4f8a6b4_d1066dda_browser_user"
"binary_sensor.browser_mod_a4f8a6b4_d1066dda_browser_fullykiosk"
"sensor.browser_mod_a4f8a6b4_d1066dda_browser_width"
"sensor.browser_mod_a4f8a6b4_d1066dda_browser_height"
"binary_sensor.browser_mod_a4f8a6b4_d1066dda_browser_dark_mode"
"binary_sensor.browser_mod_a4f8a6b4_d1066dda"
"sensor.browser_mod_a4f8a6b4_d1066dda_panel"
"sensor.jd_pc_browser_path"
"sensor.jd_pc_browser_visibility"
"sensor.jd_pc_browser_useragent"
"sensor.jd_pc_browser_user"
"binary_sensor.jd_pc_browser_fullykiosk"
"sensor.jd_pc_browser_width"
"sensor.jd_pc_browser_height"
"binary_sensor.jd_pc_browser_dark_mode"
"binary_sensor.jd_pc"
"sensor.jd_pc_panel"
"sensor.browser_mod_990a1dc4_052f0232_browser_path"
"sensor.browser_mod_990a1dc4_052f0232_browser_visibility"
"sensor.browser_mod_990a1dc4_052f0232_browser_useragent"
"sensor.browser_mod_990a1dc4_052f0232_browser_user"
"binary_sensor.browser_mod_990a1dc4_052f0232_browser_fullykiosk"
"sensor.browser_mod_990a1dc4_052f0232_browser_width"
"sensor.browser_mod_990a1dc4_052f0232_browser_height"
"binary_sensor.browser_mod_990a1dc4_052f0232_browser_dark_mode"
"binary_sensor.browser_mod_990a1dc4_052f0232"
"sensor.browser_mod_990a1dc4_052f0232_panel"
"sensor.browser_mod_f406fba4_71c0956f_browser_path"
"sensor.browser_mod_f406fba4_71c0956f_browser_visibility"
"sensor.browser_mod_f406fba4_71c0956f_browser_useragent"
"sensor.browser_mod_f406fba4_71c0956f_browser_user"
"binary_sensor.browser_mod_f406fba4_71c0956f_browser_fullykiosk"
"sensor.browser_mod_f406fba4_71c0956f_browser_width"
"sensor.browser_mod_f406fba4_71c0956f_browser_height"
"binary_sensor.browser_mod_f406fba4_71c0956f_browser_dark_mode"
"binary_sensor.browser_mod_f406fba4_71c0956f"
"sensor.browser_mod_f406fba4_71c0956f_panel"
"sensor.browser_mod_9b3fa7c9_da3bf8cf_browser_path"
"sensor.browser_mod_9b3fa7c9_da3bf8cf_browser_visibility"
"sensor.browser_mod_9b3fa7c9_da3bf8cf_browser_useragent"
"sensor.browser_mod_9b3fa7c9_da3bf8cf_browser_user"
"binary_sensor.browser_mod_9b3fa7c9_da3bf8cf_browser_fullykiosk"
"sensor.browser_mod_9b3fa7c9_da3bf8cf_browser_width"
"sensor.browser_mod_9b3fa7c9_da3bf8cf_browser_height"
"binary_sensor.browser_mod_9b3fa7c9_da3bf8cf_browser_dark_mode"
"binary_sensor.browser_mod_9b3fa7c9_da3bf8cf"
"sensor.browser_mod_9b3fa7c9_da3bf8cf_panel"
"sensor.browser_mod_471c0d04_7fce5c65_panel"
"sensor.cast_browser_path"
"sensor.cast_browser_visibility"
"sensor.cast_browser_useragent"
"sensor.cast_browser_user"
"binary_sensor.cast_browser_fullykiosk"
"sensor.cast_browser_width"
"sensor.cast_browser_height"
"binary_sensor.cast_browser_dark_mode"
"binary_sensor.cast"
"sensor.cast_panel"
"sensor.system_monitor_disk_free_media_ha_media"
"sensor.system_monitor_disk_free_share_ha_share"
"sensor.system_monitor_disk_use_media_ha_media"
"sensor.system_monitor_disk_use_share_ha_share"
"sensor.system_monitor_disk_usage_media_ha_media"
"sensor.system_monitor_disk_usage_share_ha_share"
"sensor.fire_hd8_tablet_browser_path"
"sensor.fire_hd8_tablet_browser_visibility"
"sensor.fire_hd8_tablet_browser_useragent"
"sensor.fire_hd8_tablet_browser_user"
"binary_sensor.fire_hd8_tablet_browser_fullykiosk"
"sensor.fire_hd8_tablet_browser_width"
"sensor.fire_hd8_tablet_browser_height"
"binary_sensor.fire_hd8_tablet_browser_dark_mode"
"binary_sensor.fire_hd8_tablet"
"sensor.fire_hd8_tablet_panel"
"sensor.browser_mod_6b111e6b_a208cb3e_browser_path"
"sensor.browser_mod_6b111e6b_a208cb3e_browser_visibility"
"sensor.browser_mod_6b111e6b_a208cb3e_browser_useragent"
"sensor.browser_mod_6b111e6b_a208cb3e_browser_user"
"binary_sensor.browser_mod_6b111e6b_a208cb3e_browser_fullykiosk"
"sensor.browser_mod_6b111e6b_a208cb3e_browser_width"
"sensor.browser_mod_6b111e6b_a208cb3e_browser_height"
"binary_sensor.browser_mod_6b111e6b_a208cb3e_browser_dark_mode"
"binary_sensor.browser_mod_6b111e6b_a208cb3e"
"sensor.browser_mod_6b111e6b_a208cb3e_panel"
"sensor.browser_plop_browser_path"
"sensor.browser_plop_browser_visibility"
"sensor.browser_plop_browser_useragent"
"sensor.browser_plop_browser_user"
"binary_sensor.browser_plop_browser_fullykiosk"
"sensor.browser_plop_browser_width"
"sensor.browser_plop_browser_height"
"binary_sensor.browser_plop_browser_dark_mode"
"binary_sensor.browser_plop"
"sensor.browser_plop_panel"
"sensor.browser_mod_80d2172a_57041715_browser_path"
"sensor.browser_mod_80d2172a_57041715_browser_visibility"
"sensor.browser_mod_80d2172a_57041715_browser_useragent"
"sensor.browser_mod_80d2172a_57041715_browser_user"
"binary_sensor.browser_mod_80d2172a_57041715_browser_fullykiosk"
"sensor.browser_mod_80d2172a_57041715_browser_width"
"sensor.browser_mod_80d2172a_57041715_browser_height"
"binary_sensor.browser_mod_80d2172a_57041715_browser_dark_mode"
"binary_sensor.browser_mod_80d2172a_57041715"
"sensor.browser_mod_80d2172a_57041715_panel"
"sensor.browser_mod_2945565d_4985da6e_browser_path"
"sensor.browser_mod_2945565d_4985da6e_browser_visibility"
"sensor.browser_mod_2945565d_4985da6e_browser_useragent"
"sensor.browser_mod_2945565d_4985da6e_browser_user"
"binary_sensor.browser_mod_2945565d_4985da6e_browser_fullykiosk"
"sensor.browser_mod_2945565d_4985da6e_browser_width"
"sensor.browser_mod_2945565d_4985da6e_browser_height"
"binary_sensor.browser_mod_2945565d_4985da6e_browser_dark_mode"
"binary_sensor.browser_mod_2945565d_4985da6e"
"sensor.browser_mod_2945565d_4985da6e_panel"
"sensor.browser_mod_f6ade233_d234bc60_browser_path"
"sensor.browser_mod_f6ade233_d234bc60_browser_visibility"
"sensor.browser_mod_f6ade233_d234bc60_browser_useragent"
"sensor.browser_mod_f6ade233_d234bc60_browser_user"
"binary_sensor.browser_mod_f6ade233_d234bc60_browser_fullykiosk"
"sensor.browser_mod_f6ade233_d234bc60_browser_width"
"sensor.browser_mod_f6ade233_d234bc60_browser_height"
"binary_sensor.browser_mod_f6ade233_d234bc60_browser_dark_mode"
"binary_sensor.browser_mod_f6ade233_d234bc60"
"sensor.browser_mod_f6ade233_d234bc60_panel"
"sensor.browser_mod_9e9c9e8b_19b47d4c_browser_path"
"sensor.browser_mod_9e9c9e8b_19b47d4c_browser_visibility"
"sensor.browser_mod_9e9c9e8b_19b47d4c_browser_useragent"
"sensor.browser_mod_9e9c9e8b_19b47d4c_browser_user"
"binary_sensor.browser_mod_9e9c9e8b_19b47d4c_browser_fullykiosk"
"sensor.browser_mod_9e9c9e8b_19b47d4c_browser_width"
"sensor.browser_mod_9e9c9e8b_19b47d4c_browser_height"
"binary_sensor.browser_mod_9e9c9e8b_19b47d4c_browser_dark_mode"
"binary_sensor.browser_mod_9e9c9e8b_19b47d4c"
"sensor.browser_mod_9e9c9e8b_19b47d4c_panel"
"sensor.browser_mod_06868f4a_f864fac4_browser_path"
"sensor.browser_mod_06868f4a_f864fac4_browser_visibility"
"sensor.browser_mod_06868f4a_f864fac4_browser_useragent"
"sensor.browser_mod_06868f4a_f864fac4_browser_user"
"binary_sensor.browser_mod_06868f4a_f864fac4_browser_fullykiosk"
"sensor.browser_mod_06868f4a_f864fac4_browser_width"
"sensor.browser_mod_06868f4a_f864fac4_browser_height"
"binary_sensor.browser_mod_06868f4a_f864fac4_browser_dark_mode"
"binary_sensor.browser_mod_06868f4a_f864fac4"
"sensor.browser_mod_06868f4a_f864fac4_panel"
"sensor.aircraft_data"
"sensor.lowest_aircraft_altitude"
"sensor.chatgpt_query_run_count"
"sensor.gpt_last_context_update"
"sensor.invalid_entities_summary"
"sensor.yaml_validation_status"
"sensor.gpt_status"
"sensor.gpt_last_prompt"
"sensor.gpt_context_file"
"sensor.gpt_prompt_log"
"sensor.device_map_status"
"sensor.device_sync_health"
"sensor.device_orphaned_count"
"sensor.dashboard_enabled"
"sensor.dashboard_slug"
"sensor.dashboard_theme"
"sensor.dashboard_stability"
"sensor.dashboard_urls"
"sensor.unexposed_entities_alexa_google"
"sensor.flight_status"
"binary_sensor.tapo_c120_pet_detection"
"sensor.jd_pc_browser_id"
"sensor.browser_mod_9e9c9e8b_19b47d4c_browser_id"
"sensor.browser_mod_06868f4a_f864fac4_browser_id"
"sensor.njet_ads_b_status"
"sensor.njet_ads_b_data"
"binary_sensor.swapped3843"
"binary_sensor.swapped3843_in_party"
"binary_sensor.swapped3843_in_game"
"binary_sensor.swapped3843_in_multiplayer"
"binary_sensor.cryingful"
"binary_sensor.cryingful_in_party"
"binary_sensor.cryingful_in_game"
"binary_sensor.cryingful_in_multiplayer"
"sensor.swapped3843_status"
"sensor.swapped3843_gamer_score"
"sensor.swapped3843_account_tier"
"sensor.swapped3843_gold_tenure"
"sensor.cryingful_status"
"sensor.cryingful_gamer_score"
"sensor.cryingful_account_tier"
"sensor.cryingful_gold_tenure"
"sensor.g_cgkg_in_radius_zone_home"
"sensor.s0d7f6f63d39eb182c_875d_estimated_distance"
"sensor.fire_hd8_tablet_browser_id"
"sensor.browser_mod_258cbb14_df4602fc_browser_id"
"sensor.browser_mod_258cbb14_df4602fc_browser_path"
"sensor.browser_mod_258cbb14_df4602fc_browser_visibility"
"sensor.browser_mod_258cbb14_df4602fc_browser_useragent"
"sensor.browser_mod_258cbb14_df4602fc_browser_user"
"binary_sensor.browser_mod_258cbb14_df4602fc_browser_fullykiosk"
"sensor.browser_mod_258cbb14_df4602fc_browser_width"
"sensor.browser_mod_258cbb14_df4602fc_browser_height"
"binary_sensor.browser_mod_258cbb14_df4602fc_browser_dark_mode"
"binary_sensor.browser_mod_258cbb14_df4602fc"
"sensor.browser_mod_258cbb14_df4602fc_panel"
"sensor.browser_mod_258cbb14_df4602fc_browser_battery"
"binary_sensor.browser_mod_258cbb14_df4602fc_browser_charging"
"sensor.2_clrk_in_radius_zone_home"
